DrugBank_ID,Drug_Name,UniProt_ID
DB13953,Estradiol benzoate,Q99527
DB13953,Estradiol benzoate,P00846
DB13953,Estradiol benzoate,Q14457
DB13953,Estradiol benzoate,P37059
DB13953,Estradiol benzoate,P62508
DB13954,Estradiol cypionate,P03372
DB13954,Estradiol cypionate,Q92731
DB13954,Estradiol cypionate,O75469
DB13954,Estradiol cypionate,P62508
DB13954,Estradiol cypionate,Q15596
DB13954,Estradiol cypionate,Q99527
DB13954,Estradiol cypionate,P43681
DB13954,Estradiol cypionate,P00846
DB13954,Estradiol cypionate,Q14457
DB13954,Estradiol cypionate,P37059
DB13955,Estradiol dienanthate,P03372
DB13955,Estradiol dienanthate,Q92731
DB13955,Estradiol dienanthate,O75469
DB13955,Estradiol dienanthate,P43681
DB13955,Estradiol dienanthate,Q15596
DB13955,Estradiol dienanthate,Q99527
DB13955,Estradiol dienanthate,P00846
DB13955,Estradiol dienanthate,Q14457
DB13955,Estradiol dienanthate,P37059
DB13955,Estradiol dienanthate,P62508
DB13956,Estradiol valerate,P03372
DB13956,Estradiol valerate,Q92731
DB13956,Estradiol valerate,O75469
DB13956,Estradiol valerate,P62508
DB13956,Estradiol valerate,Q15596
DB13956,Estradiol valerate,Q99527
DB13956,Estradiol valerate,P43681
DB13956,Estradiol valerate,P00846
DB13956,Estradiol valerate,Q14457
DB13956,Estradiol valerate,P37059
DB13961,Fish oil,Q96PD7
DB13961,Fish oil,P35354
DB13961,Fish oil,Q5NUL3
DB13961,Fish oil,Q13936
DB13961,Fish oil,P35498
DB13961,Fish oil,Q00653
DB13961,Fish oil,P36956
DB13961,Fish oil,Q07869
DB13961,Fish oil,P37231
DB13961,Fish oil,Q03181
DB13967,Patent Blue,P02768
DB13979,Besilesomab,Q14081
DB13981,Nomegestrol acetate,P03372
DB13985,Lutetium Lu 177 dotatate,P30874
DB13985,Lutetium Lu 177 dotatate,P30872
DB13985,Lutetium Lu 177 dotatate,P32745
DB13985,Lutetium Lu 177 dotatate,P31391
DB13985,Lutetium Lu 177 dotatate,P35346
DB13995,Ferric pyrophosphate citrate,P02792
DB13995,Ferric pyrophosphate citrate,P02794
DB13995,Ferric pyrophosphate citrate,P69905
DB13995,Ferric pyrophosphate citrate,P68871
DB13996,Magnesium acetate,P05023
DB13998,Lonoctocog alfa,P00742
DB13998,Lonoctocog alfa,P00740
DB13998,Lonoctocog alfa,P04275
DB13998,Lonoctocog alfa,O14832
DB13998,Lonoctocog alfa,P07307
DB13998,Lonoctocog alfa,P11021
DB13998,Lonoctocog alfa,P27797
DB13998,Lonoctocog alfa,P27824
DB13998,Lonoctocog alfa,P49257
DB13998,Lonoctocog alfa,Q07954
DB13998,Lonoctocog alfa,Q8NI22
DB13999,Moroctocog alfa,P00742
DB13999,Moroctocog alfa,P00740
DB13999,Moroctocog alfa,P04275
DB13999,Moroctocog alfa,O14832
DB13999,Moroctocog alfa,P07307
DB13999,Moroctocog alfa,P11021
DB13999,Moroctocog alfa,P27797
DB13999,Moroctocog alfa,P27824
DB13999,Moroctocog alfa,P49257
DB13999,Moroctocog alfa,Q07954
DB13999,Moroctocog alfa,Q8NI22
DB14001,alpha-Tocopherol succinate,Q9UDX4
DB14001,alpha-Tocopherol succinate,O76054
DB14001,alpha-Tocopherol succinate,O75469
DB14001,alpha-Tocopherol succinate,P05771
DB14001,alpha-Tocopherol succinate,P09917
DB14001,alpha-Tocopherol succinate,P17252
DB14001,alpha-Tocopherol succinate,P23743
DB14002,D-alpha-Tocopherol acetate,Q9UDX4
DB14002,D-alpha-Tocopherol acetate,O76054
DB14002,D-alpha-Tocopherol acetate,O75469
DB14002,D-alpha-Tocopherol acetate,P05771
DB14002,D-alpha-Tocopherol acetate,P09917
DB14002,D-alpha-Tocopherol acetate,P17252
DB14004,Tildrakizumab,P29460
DB14004,Tildrakizumab,Q9NZH6
DB14004,Tildrakizumab,Q9NPF7
DB14006,Choline salicylate,Q9Y5K3
DB14006,Choline salicylate,P22303
DB14006,Choline salicylate,P49585
DB14006,Choline salicylate,O14939
DB14006,Choline salicylate,P06276
DB14006,Choline salicylate,Q13393
DB14006,Choline salicylate,P36544
DB14012,Burosumab,Q9GZV9
DB14018,Bromotheophylline,P30542
DB14019,Fosnetupitant,P25103
DB14020,Benzoin,P23141
DB14039,Erenumab,Q16602
DB14040,Eptinezumab,P06881
DB14040,Eptinezumab,P10092
DB14041,Fremanezumab,P06881
DB14041,Fremanezumab,P10092
DB14041,Fremanezumab,Q16602
DB14042,Galcanezumab,P06881
DB14042,Galcanezumab,P10092
DB14042,Galcanezumab,Q16602
DB14083,Bisphenol A diglycidyl ether,Q8NEC5
DB14086,Cianidanol,P22748
DB14086,Cianidanol,P23219
DB14086,Cianidanol,P00915
DB14086,Cianidanol,Q9ULX7
DB14086,Cianidanol,Q16790
DB14086,Cianidanol,P23280
DB14086,Cianidanol,O43570
DB14086,Cianidanol,P00918
DB14104,Linoleic acid,P15090
DB14109,alpha-Arbutin,P10253
DB14123,Racementhol,Q7Z2W7
DB14174,Dipentamethylenethiuram disulfide,P51648
DB14183,Geraniol,Q7Z2W7
DB14184,Cinnamaldehyde,O75762
DB14184,Cinnamaldehyde,Q8NET8
DB14185,Aripiprazole lauroxil,P14416
DB14185,Aripiprazole lauroxil,P08908
DB14185,Aripiprazole lauroxil,P28223
DB14185,Aripiprazole lauroxil,P28222
DB14185,Aripiprazole lauroxil,P28221
DB14185,Aripiprazole lauroxil,P28566
DB14185,Aripiprazole lauroxil,P21728
DB14185,Aripiprazole lauroxil,P21918
DB14185,Aripiprazole lauroxil,P35462
DB14185,Aripiprazole lauroxil,P21917
DB14185,Aripiprazole lauroxil,P28335
DB14185,Aripiprazole lauroxil,P46098
DB14185,Aripiprazole lauroxil,P50406
DB14185,Aripiprazole lauroxil,P34969
DB14185,Aripiprazole lauroxil,P35367
DB14185,Aripiprazole lauroxil,P35348
DB14185,Aripiprazole lauroxil,P35368
DB14185,Aripiprazole lauroxil,P08913
DB14185,Aripiprazole lauroxil,P18089
DB14185,Aripiprazole lauroxil,P18825
DB14185,Aripiprazole lauroxil,P11229
DB14185,Aripiprazole lauroxil,P08172
DB14185,Aripiprazole lauroxil,P20309
DB14185,Aripiprazole lauroxil,P08173
DB14185,Aripiprazole lauroxil,P08912
DB14187,Hydroxycitronellal,Q7Z2W7
DB14212,Methylparaben,O75762
DB14481,Calcium phosphate dihydrate,P41180
DB14481,Calcium phosphate dihydrate,P27797
DB14481,Calcium phosphate dihydrate,Q99828
DB14481,Calcium phosphate dihydrate,O75340
DB14481,Calcium phosphate dihydrate,P30626
DB14481,Calcium phosphate dihydrate,Q99653
DB14481,Calcium phosphate dihydrate,P09486
DB14481,Calcium phosphate dihydrate,P27824
DB14481,Calcium phosphate dihydrate,P35556
DB14481,Calcium phosphate dihydrate,P04271
DB14481,Calcium phosphate dihydrate,O14958
DB14481,Calcium phosphate dihydrate,Q15493
DB14481,Calcium phosphate dihydrate,Q9UBV8
DB14481,Calcium phosphate dihydrate,P06703
DB14481,Calcium phosphate dihydrate,P13693
DB14481,Calcium phosphate dihydrate,O75838
DB14481,Calcium phosphate dihydrate,Q99584
DB14481,Calcium phosphate dihydrate,P31415
DB14481,Calcium phosphate dihydrate,Q02818
DB14481,Calcium phosphate dihydrate,P80303
DB14481,Calcium phosphate dihydrate,Q75N90
DB14481,Calcium phosphate dihydrate,P28676
DB14481,Calcium phosphate dihydrate,Q9ULU8
DB14481,Calcium phosphate dihydrate,P0DP24
DB14481,Calcium phosphate dihydrate,P0DP25
DB14481,Calcium phosphate dihydrate,Q96FQ6
DB14481,Calcium phosphate dihydrate,P22676
DB14481,Calcium phosphate dihydrate,Q13938
DB14481,Calcium phosphate dihydrate,Q86UW7
DB14481,Calcium phosphate dihydrate,Q96L12
DB14481,Calcium phosphate dihydrate,Q9ULB1
DB14481,Calcium phosphate dihydrate,P62166
DB14481,Calcium phosphate dihydrate,P0DP23
DB14487,Zinc acetate,P46663
DB14487,Zinc acetate,P16455
DB14487,Zinc acetate,P04075
DB14487,Zinc acetate,P68104
DB14487,Zinc acetate,P06733
DB14487,Zinc acetate,O14556
DB14487,Zinc acetate,P15531
DB14487,Zinc acetate,P07237
DB14487,Zinc acetate,P30101
DB14487,Zinc acetate,Q06830
DB14487,Zinc acetate,P78330
DB14487,Zinc acetate,P60174
DB14487,Zinc acetate,P49411
DB14487,Zinc acetate,P03372
DB14487,Zinc acetate,P08700
DB14487,Zinc acetate,P02795
DB14487,Zinc acetate,O14618
DB14487,Zinc acetate,Q13547
DB14487,Zinc acetate,P56524
DB14487,Zinc acetate,P29372
DB14487,Zinc acetate,P04279
DB14487,Zinc acetate,P00441
DB14487,Zinc acetate,Q9BY41
DB14487,Zinc acetate,O15304
DB14487,Zinc acetate,P23415
DB14487,Zinc acetate,Q00987
DB14487,Zinc acetate,P01308
DB14487,Zinc acetate,P46939
DB14487,Zinc acetate,P45381
DB14487,Zinc acetate,P05109
DB14487,Zinc acetate,P06702
DB14487,Zinc acetate,P14780
DB14487,Zinc acetate,O15350
DB14487,Zinc acetate,P29034
DB14487,Zinc acetate,P04637
DB14487,Zinc acetate,P25713
DB14487,Zinc acetate,O75340
DB14487,Zinc acetate,Q8N907
DB14487,Zinc acetate,P04731
DB14487,Zinc acetate,P04217
DB14487,Zinc acetate,P01023
DB14487,Zinc acetate,P01019
DB14487,Zinc acetate,P02765
DB14487,Zinc acetate,P02743
DB14487,Zinc acetate,P02647
DB14487,Zinc acetate,P02652
DB14487,Zinc acetate,P06727
DB14487,Zinc acetate,Q0VD83
DB14487,Zinc acetate,P02649
DB14487,Zinc acetate,O14791
DB14487,Zinc acetate,P02746
DB14487,Zinc acetate,P02747
DB14487,Zinc acetate,P00736
DB14487,Zinc acetate,P09871
DB14487,Zinc acetate,P01024
DB14487,Zinc acetate,P0C0L5
DB14487,Zinc acetate,P04003
DB14487,Zinc acetate,P20851
DB14487,Zinc acetate,P01031
DB14487,Zinc acetate,P46736
DB14487,Zinc acetate,P07357
DB14487,Zinc acetate,P07358
DB14487,Zinc acetate,P07360
DB14487,Zinc acetate,P00751
DB14487,Zinc acetate,P08603
DB14487,Zinc acetate,P05156
DB14487,Zinc acetate,P10909
DB14487,Zinc acetate,P00450
DB14487,Zinc acetate,P15169
DB14487,Zinc acetate,P22792
DB14487,Zinc acetate,P81605
DB14487,Zinc acetate,P15924
DB14487,Zinc acetate,P00748
DB14487,Zinc acetate,P05160
DB14487,Zinc acetate,P00734
DB14487,Zinc acetate,O75636
DB14487,Zinc acetate,P02671
DB14487,Zinc acetate,P02751
DB14487,Zinc acetate,P06396
DB14487,Zinc acetate,P69905
DB14487,Zinc acetate,P68871
DB14487,Zinc acetate,P00739
DB14487,Zinc acetate,Q86YZ3
DB14487,Zinc acetate,P35858
DB14487,Zinc acetate,P01876
DB14487,Zinc acetate,P01871
DB14487,Zinc acetate,P01599
DB14487,Zinc acetate,P01619
DB14487,Zinc acetate,P80748
DB14487,Zinc acetate,P19827
DB14487,Zinc acetate,P19823
DB14487,Zinc acetate,Q06033
DB14487,Zinc acetate,Q14624
DB14487,Zinc acetate,P01591
DB14487,Zinc acetate,P14923
DB14487,Zinc acetate,P03952
DB14487,Zinc acetate,P01042
DB14487,Zinc acetate,P04264
DB14487,Zinc acetate,P13645
DB14487,Zinc acetate,P02533
DB14487,Zinc acetate,P08779
DB14487,Zinc acetate,P35908
DB14487,Zinc acetate,P13647
DB14487,Zinc acetate,P02538
DB14487,Zinc acetate,P35527
DB14487,Zinc acetate,P19652
DB14487,Zinc acetate,Q96PD5
DB14487,Zinc acetate,P27169
DB14487,Zinc acetate,P20742
DB14487,Zinc acetate,P31151
DB14487,Zinc acetate,P49908
DB14487,Zinc acetate,P01009
DB14487,Zinc acetate,P01011
DB14487,Zinc acetate,P29622
DB14487,Zinc acetate,P08185
DB14487,Zinc acetate,P05546
DB14487,Zinc acetate,P04278
DB14487,Zinc acetate,P02787
DB14487,Zinc acetate,P02766
DB14487,Zinc acetate,P04004
DB14487,Zinc acetate,P51693
DB14487,Zinc acetate,Q06481
DB14487,Zinc acetate,P05067
DB14487,Zinc acetate,P09874
DB14488,Ferrous gluconate,P02786
DB14488,Ferrous gluconate,Q9GZT9
DB14488,Ferrous gluconate,Q9BY41
DB14488,Ferrous gluconate,Q9NZD4
DB14488,Ferrous gluconate,P69905
DB14488,Ferrous gluconate,Q16595
DB14488,Ferrous gluconate,P02794
DB14488,Ferrous gluconate,P39748
DB14488,Ferrous gluconate,Q96FI4
DB14488,Ferrous gluconate,Q969S2
DB14488,Ferrous gluconate,P06746
DB14488,Ferrous gluconate,P00450
DB14488,Ferrous gluconate,P02787
DB14489,Ferrous succinate,P02786
DB14489,Ferrous succinate,Q9GZT9
DB14489,Ferrous succinate,Q9BY41
DB14489,Ferrous succinate,Q9NZD4
DB14489,Ferrous succinate,P69905
DB14489,Ferrous succinate,Q16595
DB14489,Ferrous succinate,P02794
DB14489,Ferrous succinate,P39748
DB14489,Ferrous succinate,Q96FI4
DB14489,Ferrous succinate,Q969S2
DB14489,Ferrous succinate,P06746
DB14489,Ferrous succinate,P00450
DB14489,Ferrous succinate,P02787
DB14490,Ferrous ascorbate,P02786
DB14490,Ferrous ascorbate,Q9GZT9
DB14490,Ferrous ascorbate,Q9BY41
DB14490,Ferrous ascorbate,Q9NZD4
DB14490,Ferrous ascorbate,P69905
DB14490,Ferrous ascorbate,Q16595
DB14490,Ferrous ascorbate,P02794
DB14490,Ferrous ascorbate,P39748
DB14490,Ferrous ascorbate,Q96FI4
DB14490,Ferrous ascorbate,Q969S2
DB14490,Ferrous ascorbate,P06746
DB14490,Ferrous ascorbate,P00450
DB14490,Ferrous ascorbate,P02787
DB14491,Ferrous fumarate,P02786
DB14491,Ferrous fumarate,Q9GZT9
DB14491,Ferrous fumarate,Q9BY41
DB14491,Ferrous fumarate,Q9NZD4
DB14491,Ferrous fumarate,P69905
DB14491,Ferrous fumarate,Q16595
DB14491,Ferrous fumarate,P02794
DB14491,Ferrous fumarate,P39748
DB14491,Ferrous fumarate,Q96FI4
DB14491,Ferrous fumarate,Q969S2
DB14491,Ferrous fumarate,P06746
DB14491,Ferrous fumarate,P00450
DB14491,Ferrous fumarate,P02787
DB14498,Potassium acetate,P05023
DB14499,Potassium sulfate,P05023
DB14500,Potassium,P05023
DB14501,Ferrous glycine sulfate,P02786
DB14501,Ferrous glycine sulfate,Q9GZT9
DB14501,Ferrous glycine sulfate,Q9BY41
DB14501,Ferrous glycine sulfate,Q9NZD4
DB14501,Ferrous glycine sulfate,P69905
DB14501,Ferrous glycine sulfate,Q16595
DB14501,Ferrous glycine sulfate,P02794
DB14501,Ferrous glycine sulfate,P39748
DB14501,Ferrous glycine sulfate,Q96FI4
DB14501,Ferrous glycine sulfate,Q969S2
DB14501,Ferrous glycine sulfate,P06746
DB14501,Ferrous glycine sulfate,P00450
DB14501,Ferrous glycine sulfate,P02787
DB14502,"Sodium phosphate, dibasic",P22748
DB14507,Lithium citrate,O14732
DB14507,Lithium citrate,P29218
DB14507,Lithium citrate,P49841
DB14507,Lithium citrate,P42263
DB14509,Lithium carbonate,O14732
DB14509,Lithium carbonate,P49840
DB14509,Lithium carbonate,P29218
DB14509,Lithium carbonate,P49841
DB14509,Lithium carbonate,P42263
DB14512,Mometasone furoate,P04150
DB14512,Mometasone furoate,P06401
DB14517,Aluminium phosphate,P02787
DB14517,Aluminium phosphate,P05023
DB14517,Aluminium phosphate,P06870
DB14517,Aluminium phosphate,P05067
DB14518,Aluminum acetate,P02787
DB14518,Aluminum acetate,P05023
DB14518,Aluminum acetate,P06870
DB14518,Aluminum acetate,P05067
DB14520,Tetraferric tricitrate decahydrate,P02786
DB14527,Chromic nitrate,P00167
DB14528,Chromium gluconate,P00167
DB14529,Chromium nicotinate,P00167
DB14530,Chromous sulfate,P00167
DB14533,Zinc chloride,P46663
DB14533,Zinc chloride,P16455
DB14533,Zinc chloride,P04075
DB14533,Zinc chloride,P68104
DB14533,Zinc chloride,P06733
DB14533,Zinc chloride,O14556
DB14533,Zinc chloride,P15531
DB14533,Zinc chloride,P07237
DB14533,Zinc chloride,P30101
DB14533,Zinc chloride,Q06830
DB14533,Zinc chloride,P78330
DB14533,Zinc chloride,P60174
DB14533,Zinc chloride,P49411
DB14533,Zinc chloride,P03372
DB14533,Zinc chloride,P08700
DB14533,Zinc chloride,P02795
DB14533,Zinc chloride,O14618
DB14533,Zinc chloride,Q13547
DB14533,Zinc chloride,P56524
DB14533,Zinc chloride,P29372
DB14533,Zinc chloride,P04279
DB14533,Zinc chloride,P00441
DB14533,Zinc chloride,Q9BY41
DB14533,Zinc chloride,O15304
DB14533,Zinc chloride,P23415
DB14533,Zinc chloride,Q00987
DB14533,Zinc chloride,P01308
DB14533,Zinc chloride,P46939
DB14533,Zinc chloride,P45381
DB14533,Zinc chloride,P05109
DB14533,Zinc chloride,P06702
DB14533,Zinc chloride,P14780
DB14533,Zinc chloride,O15350
DB14533,Zinc chloride,P29034
DB14533,Zinc chloride,P04637
DB14533,Zinc chloride,P25713
DB14533,Zinc chloride,P04731
DB14533,Zinc chloride,P01023
DB14533,Zinc chloride,P02765
DB14533,Zinc chloride,P02647
DB14533,Zinc chloride,Q0VD83
DB14533,Zinc chloride,P02649
DB14533,Zinc chloride,O14791
DB14533,Zinc chloride,P02746
DB14533,Zinc chloride,P02747
DB14533,Zinc chloride,P00736
DB14533,Zinc chloride,P09871
DB14533,Zinc chloride,P01024
DB14533,Zinc chloride,P0C0L5
DB14533,Zinc chloride,P04003
DB14533,Zinc chloride,P20851
DB14533,Zinc chloride,P01031
DB14533,Zinc chloride,P46736
DB14533,Zinc chloride,P08603
DB14533,Zinc chloride,P10909
DB14533,Zinc chloride,P00450
DB14533,Zinc chloride,P15169
DB14533,Zinc chloride,P22792
DB14533,Zinc chloride,P81605
DB14533,Zinc chloride,P02671
DB14533,Zinc chloride,P02751
DB14533,Zinc chloride,P69905
DB14533,Zinc chloride,P68871
DB14533,Zinc chloride,P00738
DB14533,Zinc chloride,P35858
DB14533,Zinc chloride,P19827
DB14533,Zinc chloride,P19823
DB14533,Zinc chloride,Q06033
DB14533,Zinc chloride,Q14624
DB14533,Zinc chloride,P01591
DB14533,Zinc chloride,P03952
DB14533,Zinc chloride,P01042
DB14533,Zinc chloride,P35527
DB14533,Zinc chloride,P19652
DB14533,Zinc chloride,Q96PD5
DB14533,Zinc chloride,P27169
DB14533,Zinc chloride,P20742
DB14533,Zinc chloride,P31151
DB14533,Zinc chloride,P49908
DB14533,Zinc chloride,P01009
DB14533,Zinc chloride,P01011
DB14533,Zinc chloride,P08185
DB14533,Zinc chloride,P05546
DB14533,Zinc chloride,P04278
DB14533,Zinc chloride,P02787
DB14533,Zinc chloride,P02766
DB14533,Zinc chloride,P04004
DB14533,Zinc chloride,P51693
DB14533,Zinc chloride,Q06481
DB14533,Zinc chloride,P05067
DB14533,Zinc chloride,P09874
DB14533,Zinc chloride,P04114
DB14533,Zinc chloride,P02790
DB14533,Zinc chloride,P04196
DB14533,Zinc chloride,P03951
DB14533,Zinc chloride,P41238
DB14533,Zinc chloride,Q02383
DB14539,Hydrocortisone acetate,P04083
DB14539,Hydrocortisone acetate,P04150
DB14539,Hydrocortisone acetate,P80365
DB14539,Hydrocortisone acetate,P14060
DB14540,Hydrocortisone butyrate,P04083
DB14540,Hydrocortisone butyrate,P04150
DB14540,Hydrocortisone butyrate,P80365
DB14540,Hydrocortisone butyrate,P14060
DB14541,Hydrocortisone cypionate,P04083
DB14541,Hydrocortisone cypionate,P04150
DB14541,Hydrocortisone cypionate,P80365
DB14541,Hydrocortisone cypionate,P14060
DB14542,Hydrocortisone phosphate,P04083
DB14542,Hydrocortisone phosphate,P04150
DB14542,Hydrocortisone phosphate,P80365
DB14542,Hydrocortisone phosphate,P14060
DB14543,Hydrocortisone probutate,P04083
DB14543,Hydrocortisone probutate,P04150
DB14543,Hydrocortisone probutate,P80365
DB14543,Hydrocortisone probutate,P14060
DB14544,Hydrocortisone valerate,P04083
DB14544,Hydrocortisone valerate,P04150
DB14544,Hydrocortisone valerate,P80365
DB14544,Hydrocortisone valerate,P14060
DB14548,"Zinc sulfate, unspecified form",P46663
DB14548,"Zinc sulfate, unspecified form",P16455
DB14548,"Zinc sulfate, unspecified form",P04075
DB14548,"Zinc sulfate, unspecified form",P68104
DB14548,"Zinc sulfate, unspecified form",P06733
DB14548,"Zinc sulfate, unspecified form",O14556
DB14548,"Zinc sulfate, unspecified form",P15531
